Time,Source,Destination,Length
0.685884,10.1.10.11,104.198.218.190,983
0.775747,10.1.10.11,104.198.218.190,983
0.856041,10.1.10.11,104.198.218.190,983
0.945269,10.1.10.11,104.198.218.190,983
1.025661,10.1.10.11,104.198.218.190,983
1.118561,10.1.10.11,104.198.218.190,983
1.195297,10.1.10.11,104.198.218.190,983
1.286143,10.1.10.11,104.198.218.190,983
1.365747,10.1.10.11,104.198.218.190,983
1.457138,10.1.10.11,104.198.218.190,983
1.535346,10.1.10.11,104.198.218.190,983
1.625674,10.1.10.11,104.198.218.190,983
1.706294,10.1.10.11,104.198.218.190,983
1.796830,10.1.10.11,104.198.218.190,983
1.876558,10.1.10.11,104.198.218.190,983
1.965991,10.1.10.11,104.198.218.190,983
2.055602,10.1.10.11,104.198.218.190,983
2.135819,10.1.10.11,104.198.218.190,983
2.225937,10.1.10.11,104.198.218.190,983
2.307193,10.1.10.11,104.198.218.190,983
2.395514,10.1.10.11,104.198.218.190,983
2.475993,10.1.10.11,104.198.218.190,983
2.566451,10.1.10.11,104.198.218.190,983
2.645463,10.1.10.11,104.198.218.190,983
2.738557,10.1.10.11,104.198.218.190,983
2.817957,10.1.10.11,104.198.218.190,983
2.906006,10.1.10.11,104.198.218.190,983
2.985885,10.1.10.11,104.198.218.190,983
3.075695,10.1.10.11,104.198.218.190,983
3.155906,10.1.10.11,104.198.218.190,983
3.245294,10.1.10.11,104.198.218.190,983
3.337205,10.1.10.11,104.198.218.190,983
3.415178,10.1.10.11,104.198.218.190,983
3.505857,10.1.10.11,104.198.218.190,983
3.585842,10.1.10.11,104.198.218.190,983
3.675920,10.1.10.11,104.198.218.190,983
3.755900,10.1.10.11,104.198.218.190,983
3.847029,10.1.10.11,104.198.218.190,983
3.926749,10.1.10.11,104.198.218.190,983
4.015766,10.1.10.11,104.198.218.190,983
4.096249,10.1.10.11,104.198.218.190,983
4.185648,10.1.10.11,104.198.218.190,983
4.266830,10.1.10.11,104.198.218.190,983
4.359524,10.1.10.11,104.198.218.190,983
4.435558,10.1.10.11,104.198.218.190,983
4.525331,10.1.10.11,104.198.218.190,983
4.617399,10.1.10.11,104.198.218.190,983
4.695321,10.1.10.11,104.198.218.190,983
4.785838,10.1.10.11,104.198.218.190,983
4.865367,10.1.10.11,104.198.218.190,983
4.956863,10.1.10.11,104.198.218.190,983
5.036260,10.1.10.11,104.198.218.190,983
5.127059,10.1.10.11,104.198.218.190,983
5.205307,10.1.10.11,104.198.218.190,983
5.296737,10.1.10.11,104.198.218.190,983
5.376265,10.1.10.11,104.198.218.190,983
5.465443,10.1.10.11,104.198.218.190,983
5.546202,10.1.10.11,104.198.218.190,983
5.637062,10.1.10.11,104.198.218.190,983
5.717072,10.1.10.11,104.198.218.190,983
5.805682,10.1.10.11,104.198.218.190,983
5.895207,10.1.10.11,104.198.218.190,983
5.975464,10.1.10.11,104.198.218.190,983
6.065668,10.1.10.11,104.198.218.190,983
6.145601,10.1.10.11,104.198.218.190,983
6.237034,10.1.10.11,104.198.218.190,983
6.315283,10.1.10.11,104.198.218.190,983
6.405634,10.1.10.11,104.198.218.190,983
6.486017,10.1.10.11,104.198.218.190,983
6.580816,10.1.10.11,104.198.218.190,983
6.655717,10.1.10.11,104.198.218.190,983
6.745807,10.1.10.11,104.198.218.190,983
6.825874,10.1.10.11,104.198.218.190,983
6.916115,10.1.10.11,104.198.218.190,983
6.997889,10.1.10.11,104.198.218.190,983
7.085317,10.1.10.11,104.198.218.190,983
7.175510,10.1.10.11,104.198.218.190,983
7.255914,10.1.10.11,104.198.218.190,983
7.345768,10.1.10.11,104.198.218.190,983
7.425335,10.1.10.11,104.198.218.190,983
7.515623,10.1.10.11,104.198.218.190,983
7.597607,10.1.10.11,104.198.218.190,983
7.685972,10.1.10.11,104.198.218.190,983
7.766512,10.1.10.11,104.198.218.190,983
7.858800,10.1.10.11,104.198.218.190,983
7.935220,10.1.10.11,104.198.218.190,983
8.025733,10.1.10.11,104.198.218.190,983
8.105700,10.1.10.11,104.198.218.190,983
8.196076,10.1.10.11,104.198.218.190,983
8.275573,10.1.10.11,104.198.218.190,983
8.366990,10.1.10.11,104.198.218.190,983
8.455603,10.1.10.11,104.198.218.190,983
8.536208,10.1.10.11,104.198.218.190,983
8.636995,10.1.10.11,104.198.218.190,983
8.705498,10.1.10.11,104.198.218.190,983
8.796166,10.1.10.11,104.198.218.190,983
8.876370,10.1.10.11,104.198.218.190,983
8.965596,10.1.10.11,104.198.218.190,983
9.045430,10.1.10.11,104.198.218.190,983
9.136091,10.1.10.11,104.198.218.190,983
9.216855,10.1.10.11,104.198.218.190,983
9.306352,10.1.10.11,104.198.218.190,983
9.389033,10.1.10.11,104.198.218.190,983
9.475605,10.1.10.11,104.198.218.190,983
9.557333,10.1.10.11,104.198.218.190,983
9.646061,10.1.10.11,104.198.218.190,983
9.735310,10.1.10.11,104.198.218.190,983
9.817980,10.1.10.11,104.198.218.190,983
9.905810,10.1.10.11,104.198.218.190,983
9.986137,10.1.10.11,104.198.218.190,983
10.075318,10.1.10.11,104.198.218.190,983
10.155650,10.1.10.11,104.198.218.190,983
10.245191,10.1.10.11,104.198.218.190,983
10.325568,10.1.10.11,104.198.218.190,983
10.415594,10.1.10.11,104.198.218.190,983
10.495930,10.1.10.11,104.198.218.190,983
10.585584,10.1.10.11,104.198.218.190,983
10.665994,10.1.10.11,104.198.218.190,983
10.755291,10.1.10.11,104.198.218.190,983
10.836194,10.1.10.11,104.198.218.190,983
10.925945,10.1.10.11,104.198.218.190,983
11.015428,10.1.10.11,104.198.218.190,983
11.096660,10.1.10.11,104.198.218.190,983
11.185360,10.1.10.11,104.198.218.190,983
11.267164,10.1.10.11,104.198.218.190,983
11.355540,10.1.10.11,104.198.218.190,983
11.436048,10.1.10.11,104.198.218.190,983
11.525349,10.1.10.11,104.198.218.190,983
11.605803,10.1.10.11,104.198.218.190,983
11.696741,10.1.10.11,104.198.218.190,983
11.776761,10.1.10.11,104.198.218.190,983
11.865863,10.1.10.11,104.198.218.190,983
11.947790,10.1.10.11,104.198.218.190,983
12.035647,10.1.10.11,104.198.218.190,983
12.194563,10.1.10.11,104.198.218.190,983
12.206230,10.1.10.11,104.198.218.190,983
12.296065,10.1.10.11,104.198.218.190,983
12.375124,10.1.10.11,104.198.218.190,983
12.466703,10.1.10.11,104.198.218.190,983
12.547957,10.1.10.11,104.198.218.190,983
12.635675,10.1.10.11,104.198.218.190,983
12.717538,10.1.10.11,104.198.218.190,983
12.806995,10.1.10.11,104.198.218.190,983
12.887775,10.1.10.11,104.198.218.190,983
12.977352,10.1.10.11,104.198.218.190,983
13.056292,10.1.10.11,104.198.218.190,983
13.145268,10.1.10.11,104.198.218.190,983
13.228379,10.1.10.11,104.198.218.190,983
13.317449,10.1.10.11,104.198.218.190,983
13.395251,10.1.10.11,104.198.218.190,983
13.485433,10.1.10.11,104.198.218.190,983
13.576137,10.1.10.11,104.198.218.190,983
13.655819,10.1.10.11,104.198.218.190,983
13.760053,10.1.10.11,104.198.218.190,983
13.825935,10.1.10.11,104.198.218.190,983
13.915860,10.1.10.11,104.198.218.190,983
13.995228,10.1.10.11,104.198.218.190,983
14.085551,10.1.10.11,104.198.218.190,983
14.165839,10.1.10.11,104.198.218.190,983
14.255495,10.1.10.11,104.198.218.190,983
14.337622,10.1.10.11,104.198.218.190,983
14.426133,10.1.10.11,104.198.218.190,983
14.505982,10.1.10.11,104.198.218.190,983
14.595696,10.1.10.11,104.198.218.190,983
14.677274,10.1.10.11,104.198.218.190,983
14.766462,10.1.10.11,104.198.218.190,983
14.855422,10.1.10.11,104.198.218.190,983
14.935504,10.1.10.11,104.198.218.190,983
15.027720,10.1.10.11,104.198.218.190,983
15.105480,10.1.10.11,104.198.218.190,983
15.198286,10.1.10.11,104.198.218.190,983
15.275714,10.1.10.11,104.198.218.190,983
15.367431,10.1.10.11,104.198.218.190,983
15.447480,10.1.10.11,104.198.218.190,983
15.535851,10.1.10.11,104.198.218.190,983
15.615537,10.1.10.11,104.198.218.190,983
15.706501,10.1.10.11,104.198.218.190,983
15.785612,10.1.10.11,104.198.218.190,983
15.876070,10.1.10.11,104.198.218.190,983
15.959145,10.1.10.11,104.198.218.190,983
16.046085,10.1.10.11,104.198.218.190,983
16.135908,10.1.10.11,104.198.218.190,983
16.215747,10.1.10.11,104.198.218.190,983
16.305653,10.1.10.11,104.198.218.190,983
16.386065,10.1.10.11,104.198.218.190,983
16.475547,10.1.10.11,104.198.218.190,983
16.557928,10.1.10.11,104.198.218.190,983
16.646340,10.1.10.11,104.198.218.190,983
16.725493,10.1.10.11,104.198.218.190,983
16.816228,10.1.10.11,104.198.218.190,983
16.895468,10.1.10.11,104.198.218.190,983
16.986108,10.1.10.11,104.198.218.190,983
17.065152,10.1.10.11,104.198.218.190,983
17.157153,10.1.10.11,104.198.218.190,983
17.235493,10.1.10.11,104.198.218.190,983
17.326471,10.1.10.11,104.198.218.190,983
17.415681,10.1.10.11,104.198.218.190,983
17.496332,10.1.10.11,104.198.218.190,983
17.585567,10.1.10.11,104.198.218.190,983
17.665517,10.1.10.11,104.198.218.190,983
17.756348,10.1.10.11,104.198.218.190,983
17.835413,10.1.10.11,104.198.218.190,983
17.925307,10.1.10.11,104.198.218.190,983
18.005170,10.1.10.11,104.198.218.190,983
18.096344,10.1.10.11,104.198.218.190,983
18.175551,10.1.10.11,104.198.218.190,983
18.272002,10.1.10.11,104.198.218.190,983
18.345536,10.1.10.11,104.198.218.190,983
18.435631,10.1.10.11,104.198.218.190,983
18.516582,10.1.10.11,104.198.218.190,983
18.607638,10.1.10.11,104.198.218.190,983
18.695194,10.1.10.11,104.198.218.190,983
18.777211,10.1.10.11,104.198.218.190,983
18.872487,10.1.10.11,104.198.218.190,983
18.946050,10.1.10.11,104.198.218.190,983
19.036712,10.1.10.11,104.198.218.190,983
19.115474,10.1.10.11,104.198.218.190,983
19.206873,10.1.10.11,104.198.218.190,983
19.285437,10.1.10.11,104.198.218.190,983
19.375371,10.1.10.11,104.198.218.190,983
19.455514,10.1.10.11,104.198.218.190,983
4.774766,10.1.10.11,104.198.218.190,501
15.347637,10.1.10.11,104.198.218.190,180
15.393659,10.1.10.11,104.198.218.190,501
15.443650,10.1.10.11,104.198.218.190,442
23.737245,10.1.10.11,104.198.218.190,180
29.077849,10.1.10.11,104.198.218.190,180
29.126448,10.1.10.11,104.198.218.190,584
29.175861,10.1.10.11,104.198.218.190,142
29.435248,10.1.10.11,104.198.218.190,1514
29.483716,10.1.10.11,104.198.218.190,452
29.529286,10.1.10.11,104.198.218.190,983
29.595089,10.1.10.11,104.198.218.190,983
29.685890,10.1.10.11,104.198.218.190,983
29.761086,10.1.10.11,104.198.218.190,983
29.850831,10.1.10.11,104.198.218.190,983
29.941627,10.1.10.11,104.198.218.190,983
30.042505,10.1.10.11,104.198.218.190,983
30.110761,10.1.10.11,104.198.218.190,983
30.192150,10.1.10.11,104.198.218.190,983
30.292346,10.1.10.11,104.198.218.190,983
30.370452,10.1.10.11,104.198.218.190,983
30.463348,10.1.10.11,104.198.218.190,983
30.542116,10.1.10.11,104.198.218.190,983
30.631029,10.1.10.11,104.198.218.190,983
30.711837,10.1.10.11,104.198.218.190,983
30.805573,10.1.10.11,104.198.218.190,983
30.881991,10.1.10.11,104.198.218.190,983
30.970218,10.1.10.11,104.198.218.190,983
31.051327,10.1.10.11,104.198.218.190,983
31.140210,10.1.10.11,104.198.218.190,983
31.246059,10.1.10.11,104.198.218.190,983
31.330328,10.1.10.11,104.198.218.190,983
31.420615,10.1.10.11,104.198.218.190,983
31.502016,10.1.10.11,104.198.218.190,983
31.590402,10.1.10.11,104.198.218.190,983
31.671618,10.1.10.11,104.198.218.190,983
31.760188,10.1.10.11,104.198.218.190,983
31.841318,10.1.10.11,104.198.218.190,983
31.930171,10.1.10.11,104.198.218.190,983
32.015587,10.1.10.11,104.198.218.190,983
32.101102,10.1.10.11,104.198.218.190,983
32.180508,10.1.10.11,104.198.218.190,983
32.283845,10.1.10.11,104.198.218.190,983
32.360908,10.1.10.11,104.198.218.190,983
32.450525,10.1.10.11,104.198.218.190,983
32.540139,10.1.10.11,104.198.218.190,983
32.620371,10.1.10.11,104.198.218.190,983
32.710714,10.1.10.11,104.198.218.190,983
32.792238,10.1.10.11,104.198.218.190,983
32.883263,10.1.10.11,104.198.218.190,983
32.960812,10.1.10.11,104.198.218.190,983
33.051445,10.1.10.11,104.198.218.190,983
33.132080,10.1.10.11,104.198.218.190,983
33.220988,10.1.10.11,104.198.218.190,983
33.302012,10.1.10.11,104.198.218.190,983
33.391111,10.1.10.11,104.198.218.190,983
33.469762,10.1.10.11,104.198.218.190,983
33.561692,10.1.10.11,104.198.218.190,983
33.641253,10.1.10.11,104.198.218.190,983
33.731071,10.1.10.11,104.198.218.190,983
33.820180,10.1.10.11,104.198.218.190,983
33.900840,10.1.10.11,104.198.218.190,983
33.993826,10.1.10.11,104.198.218.190,983
34.070688,10.1.10.11,104.198.218.190,983
34.163361,10.1.10.11,104.198.218.190,983
34.240828,10.1.10.11,104.198.218.190,983
34.331730,10.1.10.11,104.198.218.190,983
34.413738,10.1.10.11,104.198.218.190,983
34.503714,10.1.10.11,104.198.218.190,983
34.581474,10.1.10.11,104.198.218.190,983
34.669879,10.1.10.11,104.198.218.190,983
34.751175,10.1.10.11,104.198.218.190,983
34.841855,10.1.10.11,104.198.218.190,983
34.921120,10.1.10.11,104.198.218.190,983
35.011378,10.1.10.11,104.198.218.190,983
35.111765,10.1.10.11,104.198.218.190,983
35.192453,10.1.10.11,104.198.218.190,983
35.282795,10.1.10.11,104.198.218.190,983
35.362254,10.1.10.11,104.198.218.190,983
35.450495,10.1.10.11,104.198.218.190,983
35.540241,10.1.10.11,104.198.218.190,983
35.631609,10.1.10.11,104.198.218.190,983
35.711517,10.1.10.11,104.198.218.190,983
35.800880,10.1.10.11,104.198.218.190,983
35.881692,10.1.10.11,104.198.218.190,983
35.969878,10.1.10.11,104.198.218.190,983
36.049992,10.1.10.11,104.198.218.190,983
36.140501,10.1.10.11,104.198.218.190,983
36.221315,10.1.10.11,104.198.218.190,983
36.310429,10.1.10.11,104.198.218.190,983
36.400989,10.1.10.11,104.198.218.190,983
36.484718,10.1.10.11,104.198.218.190,983
36.571697,10.1.10.11,104.198.218.190,983
36.651817,10.1.10.11,104.198.218.190,983
36.740367,10.1.10.11,104.198.218.190,983
36.821411,10.1.10.11,104.198.218.190,983
36.910773,10.1.10.11,104.198.218.190,983
36.991303,10.1.10.11,104.198.218.190,983
37.082898,10.1.10.11,104.198.218.190,983
37.162165,10.1.10.11,104.198.218.190,983
37.250967,10.1.10.11,104.198.218.190,983
37.329998,10.1.10.11,104.198.218.190,983
37.420593,10.1.10.11,104.198.218.190,983
37.501301,10.1.10.11,104.198.218.190,983
37.592240,10.1.10.11,104.198.218.190,983
37.687749,10.1.10.11,104.198.218.190,983
37.771371,10.1.10.11,104.198.218.190,983
37.861945,10.1.10.11,104.198.218.190,983
37.939944,10.1.10.11,104.198.218.190,983
38.031318,10.1.10.11,104.198.218.190,983
38.111175,10.1.10.11,104.198.218.190,983
38.211062,10.1.10.11,104.198.218.190,983
38.291995,10.1.10.11,104.198.218.190,983
38.379917,10.1.10.11,104.198.218.190,983
38.461607,10.1.10.11,104.198.218.190,983
38.552944,10.1.10.11,104.198.218.190,983
38.629899,10.1.10.11,104.198.218.190,983
38.726066,10.1.10.11,104.198.218.190,983
38.810635,10.1.10.11,104.198.218.190,983
38.900539,10.1.10.11,104.198.218.190,983
38.990793,10.1.10.11,104.198.218.190,983
39.070665,10.1.10.11,104.198.218.190,983
39.161722,10.1.10.11,104.198.218.190,983
39.240997,10.1.10.11,104.198.218.190,983
39.332924,10.1.10.11,104.198.218.190,983
39.410527,10.1.10.11,104.198.218.190,983
39.501557,10.1.10.11,104.198.218.190,983
39.580282,10.1.10.11,104.198.218.190,983
39.670561,10.1.10.11,104.198.218.190,983
39.759599,10.1.10.11,104.198.218.190,983
39.850489,10.1.10.11,104.198.218.190,983
39.930436,10.1.10.11,104.198.218.190,983
40.021882,10.1.10.11,104.198.218.190,983
40.099774,10.1.10.11,104.198.218.190,983
40.191408,10.1.10.11,104.198.218.190,983
40.281982,10.1.10.11,104.198.218.190,983
40.361900,10.1.10.11,104.198.218.190,983
40.449628,10.1.10.11,104.198.218.190,983
40.533637,10.1.10.11,104.198.218.190,983
40.621289,10.1.10.11,104.198.218.190,983
40.700724,10.1.10.11,104.198.218.190,983
40.804222,10.1.10.11,104.198.218.190,983
40.883822,10.1.10.11,104.198.218.190,983
40.970519,10.1.10.11,104.198.218.190,983
41.051985,10.1.10.11,104.198.218.190,983
41.139918,10.1.10.11,104.198.218.190,983
41.223768,10.1.10.11,104.198.218.190,983
41.310578,10.1.10.11,104.198.218.190,983
41.390569,10.1.10.11,104.198.218.190,983
41.496464,10.1.10.11,104.198.218.190,983
41.580830,10.1.10.11,104.198.218.190,983
41.660263,10.1.10.11,104.198.218.190,983
41.750503,10.1.10.11,104.198.218.190,983
41.830285,10.1.10.11,104.198.218.190,983
41.920492,10.1.10.11,104.198.218.190,983
42.000849,10.1.10.11,104.198.218.190,983
42.090840,10.1.10.11,104.198.218.190,983
42.170986,10.1.10.11,104.198.218.190,983
42.261767,10.1.10.11,104.198.218.190,983
42.340029,10.1.10.11,104.198.218.190,983
42.430623,10.1.10.11,104.198.218.190,983
42.510842,10.1.10.11,104.198.218.190,983
42.602740,10.1.10.11,104.198.218.190,983
42.680063,10.1.10.11,104.198.218.190,983
42.771352,10.1.10.11,104.198.218.190,983
42.860192,10.1.10.11,104.198.218.190,983
42.942944,10.1.10.11,104.198.218.190,983
43.030128,10.1.10.11,104.198.218.190,983
43.111504,10.1.10.11,104.198.218.190,983
43.200562,10.1.10.11,104.198.218.190,983
43.280954,10.1.10.11,104.198.218.190,983
43.370343,10.1.10.11,104.198.218.190,983
43.449950,10.1.10.11,104.198.218.190,983
43.539823,10.1.10.11,104.198.218.190,983
43.621046,10.1.10.11,104.198.218.190,983
43.712458,10.1.10.11,104.198.218.190,983
43.791198,10.1.10.11,104.198.218.190,983
43.879958,10.1.10.11,104.198.218.190,983
43.960445,10.1.10.11,104.198.218.190,983
44.052364,10.1.10.11,104.198.218.190,983
44.140912,10.1.10.11,104.198.218.190,983
44.221507,10.1.10.11,104.198.218.190,983
44.310871,10.1.10.11,104.198.218.190,983
44.390418,10.1.10.11,104.198.218.190,983
44.480273,10.1.10.11,104.198.218.190,983
44.560116,10.1.10.11,104.198.218.190,983
44.650122,10.1.10.11,104.198.218.190,983
44.732051,10.1.10.11,104.198.218.190,983
44.824341,10.1.10.11,104.198.218.190,983
44.903202,10.1.10.11,104.198.218.190,983
44.990179,10.1.10.11,104.198.218.190,983
45.070675,10.1.10.11,104.198.218.190,983
45.160317,10.1.10.11,104.198.218.190,983
45.245247,10.1.10.11,104.198.218.190,983
45.331336,10.1.10.11,104.198.218.190,983
45.422427,10.1.10.11,104.198.218.190,983
45.500542,10.1.10.11,104.198.218.190,983
45.599171,10.1.10.11,104.198.218.190,983
45.671612,10.1.10.11,104.198.218.190,983
45.761139,10.1.10.11,104.198.218.190,983
45.840605,10.1.10.11,104.198.218.190,983
45.932410,10.1.10.11,104.198.218.190,983
46.010097,10.1.10.11,104.198.218.190,983
46.100219,10.1.10.11,104.198.218.190,983
46.180118,10.1.10.11,104.198.218.190,983
46.275132,10.1.10.11,104.198.218.190,983
46.350390,10.1.10.11,104.198.218.190,983
46.440450,10.1.10.11,104.198.218.190,983
46.520887,10.1.10.11,104.198.218.190,983
46.611516,10.1.10.11,104.198.218.190,983
46.700613,10.1.10.11,104.198.218.190,983
46.780523,10.1.10.11,104.198.218.190,983
46.870739,10.1.10.11,104.198.218.190,983
46.950561,10.1.10.11,104.198.218.190,983
47.040137,10.1.10.11,104.198.218.190,983
47.122567,10.1.10.11,104.198.218.190,983
47.210710,10.1.10.11,104.198.218.190,983
47.292020,10.1.10.11,104.198.218.190,983
47.381815,10.1.10.11,104.198.218.190,983
47.461391,10.1.10.11,104.198.218.190,983
47.553703,10.1.10.11,104.198.218.190,983
47.630647,10.1.10.11,104.198.218.190,983
47.720738,10.1.10.11,104.198.218.190,983
47.800806,10.1.10.11,104.198.218.190,983
47.891685,10.1.10.11,104.198.218.190,983
47.990474,10.1.10.11,104.198.218.190,983
48.071694,10.1.10.11,104.198.218.190,983
48.161206,10.1.10.11,104.198.218.190,983
48.248005,10.1.10.11,104.198.218.190,983
48.348270,10.1.10.11,104.198.218.190,983
48.420264,10.1.10.11,104.198.218.190,983
48.510563,10.1.10.11,104.198.218.190,983
48.589946,10.1.10.11,104.198.218.190,983
48.681238,10.1.10.11,104.198.218.190,983
48.763431,10.1.10.11,104.198.218.190,983
48.850806,10.1.10.11,104.198.218.190,983
48.935349,10.1.10.11,104.198.218.190,983
49.021356,10.1.10.11,104.198.218.190,983
49.100470,10.1.10.11,104.198.218.190,983
49.190581,10.1.10.11,104.198.218.190,983
49.282946,10.1.10.11,104.198.218.190,983
49.361880,10.1.10.11,104.198.218.190,983
49.450881,10.1.10.11,104.198.218.190,983
49.536859,10.1.10.11,104.198.218.190,983
49.620562,10.1.10.11,104.198.218.190,983
49.700915,10.1.10.11,104.198.218.190,983
49.792661,10.1.10.11,104.198.218.190,983
49.871346,10.1.10.11,104.198.218.190,983
49.961717,10.1.10.11,104.198.218.190,983
50.040779,10.1.10.11,104.198.218.190,983
50.130795,10.1.10.11,104.198.218.190,983
50.210131,10.1.10.11,104.198.218.190,983
50.300736,10.1.10.11,104.198.218.190,983
50.380442,10.1.10.11,104.198.218.190,983
50.469777,10.1.10.11,104.198.218.190,983
50.561350,10.1.10.11,104.198.218.190,983
50.640553,10.1.10.11,104.198.218.190,983
50.731677,10.1.10.11,104.198.218.190,983
50.811387,10.1.10.11,104.198.218.190,983
50.899880,10.1.10.11,104.198.218.190,983
50.980689,10.1.10.11,104.198.218.190,983
51.070367,10.1.10.11,104.198.218.190,983
51.151378,10.1.10.11,104.198.218.190,983
51.244145,10.1.10.11,104.198.218.190,983
51.319851,10.1.10.11,104.198.218.190,983
51.410046,10.1.10.11,104.198.218.190,983
51.490147,10.1.10.11,104.198.218.190,983
51.582785,10.1.10.11,104.198.218.190,983
51.661138,10.1.10.11,104.198.218.190,983
51.752819,10.1.10.11,104.198.218.190,983
51.840760,10.1.10.11,104.198.218.190,983
51.930778,10.1.10.11,104.198.218.190,983
52.022182,10.1.10.11,104.198.218.190,983
52.100833,10.1.10.11,104.198.218.190,983
52.190760,10.1.10.11,104.198.218.190,983
52.270364,10.1.10.11,104.198.218.190,983
52.359883,10.1.10.11,104.198.218.190,983
52.440961,10.1.10.11,104.198.218.190,983
52.530504,10.1.10.11,104.198.218.190,983
52.611005,10.1.10.11,104.198.218.190,983
52.700797,10.1.10.11,104.198.218.190,983
52.780578,10.1.10.11,104.198.218.190,983
52.870035,10.1.10.11,104.198.218.190,983
52.955759,10.1.10.11,104.198.218.190,983
53.040547,10.1.10.11,104.198.218.190,983
53.133590,10.1.10.11,104.198.218.190,983
53.210338,10.1.10.11,104.198.218.190,983
53.302240,10.1.10.11,104.198.218.190,983
53.380489,10.1.10.11,104.198.218.190,983
53.472957,10.1.10.11,104.198.218.190,983
53.570926,10.1.10.11,104.198.218.190,983
53.672995,10.1.10.11,104.198.218.190,983
53.749835,10.1.10.11,104.198.218.190,983
53.841018,10.1.10.11,104.198.218.190,983
53.920462,10.1.10.11,104.198.218.190,983
54.014219,10.1.10.11,104.198.218.190,983
54.094818,10.1.10.11,104.198.218.190,983
54.183692,10.1.10.11,104.198.218.190,983
54.261164,10.1.10.11,104.198.218.190,983
54.349798,10.1.10.11,104.198.218.190,983
54.440357,10.1.10.11,104.198.218.190,983
54.523523,10.1.10.11,104.198.218.190,983
54.611440,10.1.10.11,104.198.218.190,983
54.690831,10.1.10.11,104.198.218.190,983
54.785647,10.1.10.11,104.198.218.190,983
54.863576,10.1.10.11,104.198.218.190,983
54.950854,10.1.10.11,104.198.218.190,983
55.033409,10.1.10.11,104.198.218.190,983
55.121154,10.1.10.11,104.198.218.190,983
55.210776,10.1.10.11,104.198.218.190,983
55.311645,10.1.10.11,104.198.218.190,983
55.381053,10.1.10.11,104.198.218.190,983
55.475054,10.1.10.11,104.198.218.190,983
55.578269,10.1.10.11,104.198.218.190,983
55.661712,10.1.10.11,104.198.218.190,983
55.750208,10.1.10.11,104.198.218.190,983
55.830100,10.1.10.11,104.198.218.190,983
55.919988,10.1.10.11,104.198.218.190,983
55.999838,10.1.10.11,104.198.218.190,983
56.092511,10.1.10.11,104.198.218.190,983
56.171980,10.1.10.11,104.198.218.190,983
56.266468,10.1.10.11,104.198.218.190,983
56.372069,10.1.10.11,104.198.218.190,983
56.470344,10.1.10.11,104.198.218.190,983
56.550944,10.1.10.11,104.198.218.190,983
56.640748,10.1.10.11,104.198.218.190,983
56.722258,10.1.10.11,104.198.218.190,983
56.810675,10.1.10.11,104.198.218.190,983
56.892408,10.1.10.11,104.198.218.190,983
56.899666,10.1.10.11,104.198.218.190,89
0.045380,10.1.10.11,104.198.218.190,983
0.125611,10.1.10.11,104.198.218.190,983
0.215700,10.1.10.11,104.198.218.190,983
0.296806,10.1.10.11,104.198.218.190,983
0.385824,10.1.10.11,104.198.218.190,983
0.465640,10.1.10.11,104.198.218.190,983
0.555472,10.1.10.11,104.198.218.190,983
0.638033,10.1.10.11,104.198.218.190,983
0.727213,10.1.10.11,104.198.218.190,983
0.805490,10.1.10.11,104.198.218.190,983
0.895877,10.1.10.11,104.198.218.190,983
0.976038,10.1.10.11,104.198.218.190,983
1.065382,10.1.10.11,104.198.218.190,983
1.147142,10.1.10.11,104.198.218.190,983
1.236578,10.1.10.11,104.198.218.190,983
1.325757,10.1.10.11,104.198.218.190,983
1.405654,10.1.10.11,104.198.218.190,983
1.496452,10.1.10.11,104.198.218.190,983
1.576075,10.1.10.11,104.198.218.190,983
1.666410,10.1.10.11,104.198.218.190,983
1.745849,10.1.10.11,104.198.218.190,983
1.838400,10.1.10.11,104.198.218.190,983
1.916174,10.1.10.11,104.198.218.190,983
2.007307,10.1.10.11,104.198.218.190,983
2.085539,10.1.10.11,104.198.218.190,983
2.177233,10.1.10.11,104.198.218.190,983
2.258147,10.1.10.11,104.198.218.190,983
2.348106,10.1.10.11,104.198.218.190,983
2.426734,10.1.10.11,104.198.218.190,983
2.517176,10.1.10.11,104.198.218.190,983
2.605310,10.1.10.11,104.198.218.190,983
2.685929,10.1.10.11,104.198.218.190,983
2.775887,10.1.10.11,104.198.218.190,983
2.855387,10.1.10.11,104.198.218.190,983
2.949137,10.1.10.11,104.198.218.190,983
3.025944,10.1.10.11,104.198.218.190,983
3.116512,10.1.10.11,104.198.218.190,983
3.196105,10.1.10.11,104.198.218.190,983
3.286392,10.1.10.11,104.198.218.190,983
3.366563,10.1.10.11,104.198.218.190,983
3.455618,10.1.10.11,104.198.218.190,983
3.536915,10.1.10.11,104.198.218.190,983
3.626691,10.1.10.11,104.198.218.190,983
3.707652,10.1.10.11,104.198.218.190,983
3.795434,10.1.10.11,104.198.218.190,983
3.885548,10.1.10.11,104.198.218.190,983
3.966448,10.1.10.11,104.198.218.190,983
4.055607,10.1.10.11,104.198.218.190,983
4.135446,10.1.10.11,104.198.218.190,983
4.226610,10.1.10.11,104.198.218.190,983
4.305434,10.1.10.11,104.198.218.190,983
4.395886,10.1.10.11,104.198.218.190,983
4.478040,10.1.10.11,104.198.218.190,983
4.566976,10.1.10.11,104.198.218.190,983
4.646454,10.1.10.11,104.198.218.190,983
4.735971,10.1.10.11,104.198.218.190,983
4.816573,10.1.10.11,104.198.218.190,983
